,AAPL,GOOGL,TSLA,MSFT,AMZN,META,NVDA,JPM,AAPL_Return,GOOGL_Return,TSLA_Return,MSFT_Return,AMZN_Return,META_Return,NVDA_Return,JPM_Return,AAPL_Vol,GOOGL_Vol,TSLA_Vol,MSFT_Vol,AMZN_Vol,META_Vol,NVDA_Vol,JPM_Vol
2022-04-12,166.71044491299747,4137.991351783736,2262.9010190201407,131.6280323726621,3359.5934255655284,155.0335783151127,983.9411506323811,212.73309007962774,0.0005286003472658484,0.002174045027588285,-0.03419891578759984,0.022006257090000807,0.03557193217086364,-0.08649441563475999,0.010118321626692203,-0.005494908010753041,0.02216091178685709,0.017111430033804564,0.057904833548361095,0.015705821929255508,0.025653747689357118,0.0424463525130584,0.06298437144231926,0.015070463959980147
2022-04-13,163.75794143417488,4068.9302270387675,2199.468456972758,131.26726831241965,3333.5031497575396,158.10880730350542,1012.3002899499451,211.5031423563382,-0.017869074093136678,-0.016830367944717924,-0.02843190615665362,-0.0027445472456760897,-0.0077962144019805,0.019641722084910426,0.028414446035677506,-0.005798425854893867,0.020806891207697478,0.016350834871917956,0.054592221742367525,0.017192427886877065,0.027653140330939543,0.05124496915532341,0.05726239517928334,0.014447290724639138
2022-04-14,164.14809075448377,3874.5790021107246,2140.649382227183,131.8541900225674,3293.583236446823,169.41945405915297,1078.6918184217318,206.61620152298642,0.0023796421298677203,-0.048943109139215034,-0.027106488063730103,0.004461230089702441,-0.012047646230545883,0.0690941667539712,0.06352377165593767,-0.023376882479107408,0.020838352831379647,0.016993205512209016,0.051264066683880775,0.016223240806137865,0.025870332042329015,0.04712968361821631,0.053238075029642964,0.013947136938633696
2022-04-15,162.10209732044487,3919.7628888863665,2230.8406223367733,134.3057723480218,3426.975024243995,164.51472697340827,986.939667651006,205.87396080199014,-0.012542645683470644,0.011594152157469055,0.04126924248823206,0.018422392601724964,0.03970185320510566,-0.02937752471490091,-0.08889539612234038,-0.0035988326020320906,0.01970378043625108,0.024954547014444158,0.048323057443086855,0.015464159204112565,0.02460876126380079,0.05055260867923999,0.054430915306458626,0.0161273028803424
2022-04-18,165.3210012627255,4006.6068476357646,2119.152103854012,132.70083606163954,3312.8952167763564,168.05828052489804,1023.6208521303164,204.45448417838094,0.019662679044428855,0.021913546008960484,-0.05136241745940835,-0.012021841896003553,-0.033855460009787945,0.021310735258471592,0.03649256487906112,-0.006918761316260141,0.0193439619751269,0.02346800349400146,0.047392687841598224,0.01636520266565389,0.027736410671515475,0.047290684486241984,0.060378293704288044,0.015248431328174631
2022-04-19,164.9690166712952,3794.2245919321094,2143.9018059575696,136.18387965733763,3208.7518015386877,156.97753001705553,1009.4072731957582,202.99217777231485,-0.0021313676197631643,-0.054464644083769116,0.01161138502971511,0.025908787127464833,-0.03194048027162784,-0.06820815293586953,-0.013982896099621635,-0.00717793429727779,0.019933495277967624,0.023345840640221032,0.0481151553855136,0.016172031072695107,0.028909783939391847,0.04381494250744066,0.05662319996459833,0.014686460264432431
2022-04-20,162.5403692530369,3682.7647785094337,2266.020204325172,132.51188765737857,3108.5215838396307,160.53492064321608,1019.3822557137311,204.28248849377104,-0.014831281428750938,-0.02981629776373972,0.05539763616173459,-0.02733366926418687,-0.03173477645523353,0.022408818810233794,0.009833511811586043,0.00633633832597455,0.018935596013513606,0.030222214320506424,0.044662939687888197,0.018317135659688063,0.02949660366779864,0.04791818202501749,0.051810014735421885,0.014240158116938439
2022-04-21,161.68174738414135,3754.299831436508,2214.598404456011,137.0316759763301,3104.076317420585,157.83186642679058,1073.2551069486892,206.2316915116149,-0.005296516382346628,0.019238036224723802,-0.022953999045756568,0.033539751038185,-0.0014310493768679997,-0.01698116311290522,0.051499374333336165,0.009496469362071377,0.018969461601015876,0.029940900664443906,0.04667608872964121,0.020151510820207153,0.029924974650744493,0.044438103120370144,0.04745447075555681,0.013811157086338142
2022-04-22,163.03334659154822,3982.784066878642,2147.7348232905774,135.96810105710512,3143.2440130017676,153.04452891046216,1014.8669450184782,206.97318393070336,0.008324879492001688,0.05907928421126295,-0.030657363634166268,-0.0077918034349682185,0.012539202956854352,-0.030801412213007147,-0.0559386712582445,0.003588985798939101,0.018223071684384126,0.02837395516571572,0.04409601703223048,0.02278604716981547,0.02766063035482047,0.041055450213697386,0.04784735383760276,0.013734114008647252
2022-04-25,161.53677487649497,3988.444917759199,2128.8496679171576,135.36454723358617,3206.5687795860663,148.60057664804424,966.9995659445818,209.80318147049235,-0.009221935244587729,0.0014203209675972168,-0.008831944356857274,-0.004448818251555208,0.01994605765351705,-0.02946690486459517,-0.04831474764614419,0.013580621503853512,0.017778071213571358,0.034641295282279994,0.04265029972034234,0.021214852971807793,0.026154791509774844,0.03941128065601073,0.04889647898089698,0.013241330482310475
2022-04-26,159.35893979429477,3900.7307570755756,2233.600333597878,130.50514401976784,3426.8562223221356,146.47425369784312,881.4056186132955,211.56080101659347,-0.013573684037811623,-0.022237500816494355,0.0480330111156618,-0.03655884516051309,0.06644183820026149,-0.014412342479056298,-0.09268011955120802,0.008342572280101079,0.017481546450705016,0.03150742877187761,0.03986776817375686,0.01971356859798964,0.02559951713457592,0.03788593415375081,0.04850607953030248,0.013799683272381687
2022-04-27,160.17457995050518,3882.0941171307863,2254.0124720826716,129.2274127669255,3168.30704290686,148.53595156912672,855.2206423890517,210.79711838072063,0.005105204163688122,-0.004789180244245766,0.00909716597287713,-0.00983890180029932,-0.07844589826200599,0.013977356714604181,-0.030158430115499485,-0.003616285775907453,0.01766692694840495,0.030012504404605938,0.0417148256001476,0.023172876459660124,0.03514037423723908,0.03524106337388126,0.057102648669951864,0.013611935335276442
2022-04-28,160.97705339310264,4034.525097813112,2209.914144960601,126.43626111781032,3256.7922180176156,142.32287565912978,919.1028096166667,209.6026696521224,0.004997484237459274,0.03851387013772884,-0.01975828257220838,-0.02183542545781883,0.027545339381919103,-0.042728778309968136,0.07203849036259528,-0.005682457397422396,0.017134926690043423,0.02750346839256776,0.03907704062734658,0.021672710052670532,0.044264439049269806,0.03294466593071822,0.05324471451847483,0.013141135996532131
2022-04-29,159.74835779552328,3961.5868167185763,2252.5793389587425,124.86392154902025,3184.107282089823,140.4448917476949,914.0128590701464,210.5320689150616,-0.007662015953481333,-0.018243942790333475,0.019122266162322533,-0.01251379979473862,-0.02257076720894764,-0.013283066462468998,-0.005553346921298127,0.004424298653073865,0.016692237640414723,0.029326615008293325,0.037452243495997954,0.02174587224188295,0.04158947354472022,0.03470796860965305,0.05600385087992938,0.012864490372125515
2022-05-02,158.63966687261717,3877.3917610293784,2166.9921236068276,124.59715981513325,3114.2721429139433,140.32618828625783,854.6242286263467,212.13997136546203,-0.006964429050493237,-0.021481955244834518,-0.03873584465483373,-0.00213870503655478,-0.02217649858788204,-0.0008455533845944628,-0.06718276671344763,0.007608311189132631,0.016483646781764432,0.02775547685694246,0.036048378518100124,0.020673549415706448,0.0388402288567107,0.032445037312413195,0.051027159435043386,0.012563130693157131
2022-05-03,159.3670998758362,3830.2424645750407,2224.9112626017845,126.9971313257233,3046.5238442600566,135.83100871815768,833.7499332984603,215.98009532812,0.004574960963485923,-0.01223459318446665,0.02637694499775687,0.019078686544573696,-0.0219942455028011,-0.03255809875829031,-0.02472835641828845,0.017939953081396735,0.016267881846776532,0.02679392387494179,0.037244574426295834,0.01918860665186331,0.03645573021564759,0.03007908909927356,0.053385816669771935,0.01254785886608865
2022-05-04,155.84982458356393,3742.3555745991503,2260.65696155333,127.59783981561097,2954.497940261962,143.61720822444295,775.3477060321495,219.7067991765289,-0.022317464611446722,-0.02321286192078832,0.015938429148396334,0.004718943205596586,-0.030672482796987473,0.05573995373159454,-0.0726219355445666,0.0171076742814879,0.015964170006522675,0.025083545918616654,0.03655937832443155,0.019358758798845056,0.03441189093511845,0.03074582492057772,0.0496161272054892,0.014026236030490542
2022-05-05,152.10495401182266,3756.400776784634,2238.62255909211,128.40149897352097,3129.0408659986565,139.35977069870086,731.0178028889101,218.02150750891107,-0.024322111176375356,0.0037460127924084734,-0.0097947142507229,0.00627862401367794,0.057397790353194214,-0.030092616151964246,-0.058873768073000314,-0.007700210240325107,0.017849206234457685,0.024830887307225206,0.03506958145363158,0.018131450508222877,0.033717395663427414,0.03584391114732737,0.05339007296710603,0.01495958273631478
2022-05-06,150.0996406919139,3901.9840607542565,2178.826418807451,126.09826036686934,3233.0407243775667,136.19905432043177,747.3557952350025,217.78623509483,-0.013271424644576056,0.03802389856335512,-0.02707435589643097,-0.018100618223819392,0.03269657012717317,-0.0229414173388136,0.022103556970150498,-0.001079707467019472,0.01958596677142992,0.02297309868841005,0.03347821528627709,0.017161374244257902,0.03810598597167742,0.03501661898442536,0.053761677784583135,0.01450604281592671
2022-05-09,149.6015304460568,3937.5437209798797,2116.983615445103,124.2437414254848,3237.7601825881507,131.8733875568167,705.802565101973,219.90332667954362,-0.003324049102732926,0.009071950529724081,-0.02879413924041011,-0.014816154325465734,0.0014586939438473285,-0.03227517327756203,-0.057205825027535455,0.009674016839952284,0.019321171866937697,0.025912991721748185,0.0336018724342029,0.017616897279993778,0.037019086809524544,0.03350189813290252,0.049754793569871995,0.013820820806817147
2022-05-10,150.58243972447625,3916.3868989088583,2157.8877457675007,128.31033741904605,3391.2488359749464,140.1118426163472,747.5829419024277,223.2482003493573,0.006535410729691241,-0.005387588526041262,0.019137595159336412,0.032206547733881624,0.04631645267255339,0.06059870241063951,0.057509712623101325,0.015096132985652414,0.018447317995172165,0.02412325755239487,0.033913626067658624,0.017516044649648628,0.03383857855720544,0.0334163846686083,0.05060936226733756,0.013760452772066473
2022-05-11,154.72462650759428,3893.5815303142026,2249.80826555037,126.46506333054305,3214.118081738019,143.2229277999432,745.7529572674647,226.38373628282957,0.02713622723921235,-0.005840083380371994,0.041715149508012625,-0.014485749803038484,-0.053645235300379505,0.02196137253614631,-0.002450869294715964,0.013947348963079744,0.01785075830274072,0.02241203160068785,0.03312920703424666,0.02065523453449529,0.035863931564220096,0.03881564403090985,0.05133372279685201,0.01442789080433772
2022-05-12,157.54561074741457,3770.711458323682,2201.65385368383,130.8070558783964,3054.0231805678873,138.4646831378133,749.6513590089858,226.26070749093984,0.018068074677739618,-0.032065736533544074,-0.02163616765937062,0.03375729077472806,-0.051093209447481726,-0.033787054329361924,0.005213854915833626,-0.0005436001550966601,0.02013394849260867,0.02096080424171838,0.03551842538381677,0.019959622066648454,0.03884647938178455,0.03660831407997582,0.046893729762007653,0.014771950037628837
2022-05-13,157.15987746587084,3851.449170847682,2239.1600302187244,130.17844292792228,2797.3288553234524,144.18410461779024,741.610602758181,222.40094810047006,-0.0024513933767107555,0.02118578609728422,0.016891979417447255,-0.00481723443615224,-0.08779481538864888,0.0404756895598459,-0.010783932508944518,-0.017206081977982377,0.020329018763985428,0.02319732679606663,0.034669372593750046,0.022698951793027427,0.04058591598121404,0.03613681895049442,0.043049914695110214,0.01403968416669888
2022-05-16,157.22801586009797,3847.244468042958,2089.743940583733,130.27586085836018,2702.394399977261,145.3250776445719,765.7396609070994,219.18391802384087,0.0004334670433594415,-0.0010923160265944522,-0.06905926702857774,0.0007480616258938078,-0.0345267867820299,0.007882160594012512,0.03201793241648226,-0.014570639706186453,0.019274765953138952,0.023026471858945106,0.03356893150118622,0.021006541651201756,0.05022312915576222,0.036782305037754266,0.03987580850915294,0.014986579788446785
2022-05-17,154.48337681830466,3835.1171786967393,2041.4484428608807,133.11106428800946,2724.8132171327593,146.67405866116528,790.3956073284293,220.18803519817908,-0.017610584915547102,-0.003157180038479756,-0.023381965083156524,0.021529640797234344,0.008261686765737087,0.009239689067103643,0.031691345183605106,0.004570701043087632,0.01836413532106207,0.021371796793014992,0.04170582554132848,0.0194603127709798,0.04738253911074059,0.033973072269913904,0.03893374221470203,0.015297829591857466
2022-05-18,154.55299363920787,4090.6590223461694,2040.9569078588647,136.62786975946605,2738.552891887113,145.1585964021352,801.517397052059,221.37869249655424,0.0004505412872776701,0.06450609780934764,-0.00024080656483827043,0.02607710134037344,0.0050297576425307475,-0.010385923954215818,0.013973088542692648,0.005392889044299103,0.018876256992115197,0.01998244545592073,0.03995007072508726,0.01995223880781749,0.043066487322475734,0.031601289367270254,0.03812243735918072,0.014589467720962281
2022-05-19,153.87375955379923,4131.908462777949,1974.6474160795963,136.40392677128347,2756.2817261422024,142.04246510188398,818.8726026781586,218.0770454280845,-0.004404515344131394,0.010033310531058898,-0.03302891144398962,-0.0016404172792086175,0.0064529315282439255,-0.021700850074450245,0.021421842036951615,-0.015026356044174084,0.01803000029239139,0.031240902664735,0.037407421976418394,0.021120505413051993,0.039191486748131416,0.029624201325885082,0.035804235289655546,0.014040817018301266
2022-05-20,154.86438781436198,4046.2995061549063,1908.4265953764248,135.46642369456737,2621.9847973139167,143.5075324353236,813.8934524954323,218.30661062925088,0.00641729354566518,-0.02093663650949696,-0.034110728394207014,-0.006896719639448617,-0.0499509835664498,0.010261461752585983,-0.006099055773085596,0.0010521256658292055,0.017406168209787305,0.02878011983084601,0.03749117928011468,0.019566917091092702,0.03582490970846122,0.028900063623637964,0.03441495182591469,0.014631621250841541
2022-05-23,152.82564142232803,4001.794174982322,1862.8395492077086,135.42177532033185,2705.017893478388,141.45687661682427,829.2659813059265,220.3221903815746,-0.013252143619607503,-0.011059956954394013,-0.024177167562778958,-0.0003296442946000227,0.031176940042040892,-0.014392612917409207,0.018711485946418804,0.009190431338103993,0.01698696564621279,0.027582379343194904,0.03770281273046435,0.018412661589991004,0.03807104461902615,0.02732152231401511,0.03229691780251646,0.013926001493787322
2022-05-24,154.32345680147486,4124.451389172295,1884.8107055767941,136.30797227595284,2730.61030475759,148.4492158653409,821.5394470751758,216.93748065360765,0.009753095554124284,0.03019021007772888,0.011725431457851196,0.0065226579378988995,0.009416611827615473,0.048248007306080185,-0.009360994966100015,-0.015481772307547397,0.01723915595583776,0.02567836671909803,0.03670670218004575,0.017228963557514666,0.03679298559868247,0.02628201973275145,0.03125685005854649,0.013795521675929259
2022-05-25,158.5457325253908,4139.697112861577,1874.3867059901816,138.41377356416618,2800.860388414386,142.7832691829763,822.5804860374906,220.53337120275833,0.026992316419323918,0.003689609638744963,-0.005545878634573916,0.015330730559484054,0.02540151248794479,-0.03891503859203049,0.001266378541462849,0.016439822316387902,0.017088570138807373,0.026393562312976914,0.034943217501806775,0.016414978166271195,0.033833118658478455,0.031052796658873165,0.029744525117729962,0.014515713062617298
2022-05-26,158.33529045163425,4000.164768807699,1741.7930693709511,138.5204381797741,2634.9804647756364,150.18486160167316,817.2032217757492,219.35765863928017,-0.001328208945533782,-0.03428707154283078,-0.07336643351350351,0.00077032462122175,-0.0610508833379528,0.050539065522192124,-0.006558527824173599,-0.005345484600978107,0.019567911369466257,0.024325667270357544,0.033225536488930826,0.01662576017758144,0.032571912133435285,0.03257419190958914,0.02824942436183358,0.015218571031544047
2022-05-27,159.65152693099742,4100.232338757356,1592.9951354012105,139.97179441482382,2668.0888262363555,149.65936320269935,808.1060108672556,223.50140281890452,0.008278607318261959,0.02470808762085258,-0.0892991050757361,0.010423051020956706,0.012486652472751204,-0.003505146296157865,-0.011194553909251483,0.018714148470732588,0.01861685110702341,0.026117636986641705,0.04257985503680724,0.015710561135404148,0.03816051783550941,0.03597904882606902,0.02710859871891268,0.014562625252220681
2022-05-30,161.78753239363422,4032.769306908008,1544.471006027491,143.66555720811098,2560.471551947648,151.22685566925145,794.4929495782038,221.73281950125966,0.013290462636317231,-0.01659032720088508,-0.03093451638908129,0.026047145110213936,-0.041170979182920946,0.010419265150307116,-0.016989139582156858,-0.007944549323084126,0.0180983429347098,0.025878141519335485,0.05262209392511399,0.015471049862218048,0.03516770636074629,0.03316529015592276,0.02639504887638017,0.01564253644192609
2022-05-31,160.74376979509896,4226.6033206992815,1581.6681568051106,144.74837545224344,2525.67789484219,155.256482965449,805.284106364145,218.41152393558562,-0.006472340731921777,0.04694536011899656,0.023798624725288885,0.007508814305796594,-0.013681941608618875,0.02629741333973946,0.013491030413699227,-0.01509213355395265,0.018125547526874595,0.024686603863040137,0.049812743960604755,0.017856393038076613,0.03594539588838348,0.030963419382266204,0.02628028754999648,0.015090345809875469
2022-06-01,161.50748782169234,4364.90705531968,1392.1237052222161,145.61938363405054,2572.591739346168,152.3720481976455,834.0679543973988,216.95733959539325,0.004739900548970542,0.032198222884001496,-0.127649658867365,0.005999362994128324,0.01840434974395938,-0.01875326251916498,0.035119736817377886,-0.00668026526406544,0.017581582912289378,0.029163723248890487,0.04682417911218607,0.01700405721309056,0.03331871122035397,0.03054864586406155,0.025880958178010015,0.015454471961566737
2022-06-02,161.67145015449515,4310.76545201183,1348.4857109731786,142.18030881277122,2581.514279791021,156.36560440150495,863.3868833610892,216.73786184464183,0.0010146846072165265,-0.012481408474926741,-0.03184815935416301,-0.02390022377281741,0.0034623072653218612,0.02587166756448742,0.0345480120288232,-0.0010121291116839976,0.017048743201288602,0.02946738937407717,0.0657317907177894,0.01619596316416974,0.03142160446783344,0.02935691638386402,0.028475754319908824,0.014841376435102771
2022-06-03,162.0620237572665,4467.851338571522,1307.1344057503536,135.72802248847128,2520.0920305206046,144.55345721639904,832.1364539089147,215.63998131621597,0.00241293424219226,0.035792120754657784,-0.031145002638560265,-0.046442983730436926,-0.02408073600459959,-0.07854749794507868,-0.03686645668547626,-0.005078349435731879,0.016513090368631966,0.02739396763607778,0.06108338920615846,0.017920113914557754,0.028983649142340605,0.02919527888273119,0.03029405284114032,0.014102014905379543
2022-06-06,160.18641836139244,4479.70186876553,1416.261367424564,137.12790328545992,2522.054063113477,140.43263353150016,868.2958655435938,215.09260612805582,-0.011640872885257596,0.002648888885846649,0.08018329508794186,0.010261042164765354,0.000778253011898516,-0.028921488129546407,0.04253608102676092,-0.0025416023712832433,0.016094069111528515,0.02872115868997249,0.05703460377641119,0.024618021789665094,0.028415203871581213,0.040863772002192614,0.032063282026560475,0.013618439868867037
2022-06-07,160.3789026898509,4584.640843168036,1384.9092438149753,136.92575562776983,2423.7467756807628,135.52494848909961,859.8738041055183,216.1227463684421,0.0012009056435685365,0.02315527257237463,-0.022385950192151685,-0.0014752417110825682,-0.03975907664431208,-0.03557215208178092,-0.009746876434251442,0.004777854935279579,0.016356703111658346,0.026332042401703292,0.060739286660445466,0.022939724179144007,0.026352037881602224,0.03903647219129655,0.03440699015925515,0.01310871789923083
2022-06-08,161.78686884894552,4645.669904785652,1416.4116527553751,135.53856361294262,2507.4682338972952,129.22731506059375,877.8395863193615,215.73663866941888,0.008740687232935857,0.01322381285388914,0.02249205868394064,-0.010182647069089855,0.033958975065997196,-0.04758275918144609,0.020678234366013053,-0.0017881181480711784,0.01594520979796316,0.025836527685066835,0.05611664966938635,0.021140274526317795,0.02900106113148209,0.038358618711743224,0.03242411166846286,0.012782604297899474
2022-06-09,165.71117688972768,4554.116327818075,1428.308035209045,136.2946075381183,2493.618382763758,128.19221234552649,854.1234460418926,215.64612983300617,0.0239665300713428,-0.019904071075868966,0.008363883341070646,0.005562572598818196,-0.005538750916350454,-0.008042189374053833,-0.027388139691588057,-0.00041962194296736246,0.015964326305749624,0.02434443086654898,0.05213105218264433,0.01996702057990905,0.029903696017909254,0.03973946085789592,0.03154674025102314,0.01239740227168828
2022-06-10,168.7593329170331,4488.065192665597,1290.6608216885393,136.23618554392354,2573.6903058428447,130.07721853882,858.9945308505972,211.3303867379124,0.018227259677392686,-0.014609817302475219,-0.10133619950028087,-0.00042873683688317234,0.03160596421339339,0.014597466367529434,0.005686821342079172,-0.020216053621643852,0.01816719450180039,0.023789637621912878,0.048032389728360644,0.018686542236550283,0.027719785220708754,0.036545606041085366,0.03160180352032634,0.012061628366646948
2022-06-13,175.87582832530344,4597.646389590625,1352.0980950072837,139.04326345185876,2536.8627254976623,133.29839467049197,868.1302187039208,212.58986534328926,0.04130459076389664,0.024122824008529956,0.046503178381953086,0.02039509465855017,-0.01441261546969031,0.024461921255850613,0.010579169871950091,0.005942071911027214,0.018811499519045868,0.022741470945989876,0.059232948346235555,0.01746359243964418,0.02851227350150325,0.03410172958048968,0.029896323839836186,0.014148838351223707
2022-06-14,172.7963706338254,4565.429248395596,1370.1826304588576,139.3591048326395,2502.731454987203,134.42625056351972,832.9569513407425,212.41499187303333,-0.017664372289307298,-0.007031978175403992,0.013286507392222605,0.0022689571085710795,-0.013545452729562955,0.008425541579992096,-0.04135976318783904,-0.0008229246191217717,0.024062593252806245,0.023096021223401614,0.057041349701543786,0.01822019845221454,0.027017000478979765,0.03290289055742355,0.02866740254341196,0.013709410422794256
2022-06-15,176.50898717183202,4528.9664165824615,1408.6155307530937,137.68819773935175,2455.554342374765,131.77742517619697,850.1867019945496,217.04821423865636,0.021257941024700022,-0.008018790591307128,0.027663291074633216,-0.012062397559367813,-0.019030180303883835,-0.019901399220901485,0.02047401300161518,0.02157764420925,0.023452318062321353,0.02159995982960056,0.05245905214947737,0.017086624308638183,0.025687673023305907,0.030646837165757574,0.031686755537794285,0.013151423042842525
2022-06-16,177.40990691628303,4444.77649196577,1711.7281443217698,140.09062445101895,2511.6877239816254,133.28894969898826,887.3804846327588,214.05830147380266,0.005091119493466963,-0.01876416467240983,0.19489614197147542,0.01729783858954523,0.022602390044941457,0.011404999277171046,0.04281787230855765,-0.013871099581370032,0.023404999177279867,0.02037870854824642,0.049384718009716846,0.016762678766941534,0.025111897591412156,0.029551527139117916,0.030921160432106937,0.015189047102586603
2022-06-17,186.29754090180197,4486.551481518138,1425.865588443448,139.6666430049385,2468.8567419351375,133.81949931619553,883.2455371516423,208.27788244953132,0.048882164461082664,0.009354777772479145,-0.182724411109822,-0.0030310688586752074,-0.0171997412046394,0.003972546109159377,-0.004670613610218208,-0.027375253313104544,0.021957302062077,0.020431531784315497,0.0881547288670564,0.017183486332389947,0.025090159941196222,0.027940030534701624,0.03361398605237512,0.015359909897102852
2022-06-20,182.27399409710256,4673.756363119222,1715.1553730655794,140.96344916671947,2509.5335060380585,137.2177482555762,923.1161810702412,210.6909610820619,-0.021834060775345766,0.0408787463155169,0.18472461325796077,0.009242169167115786,0.016341695730420606,0.025077195513313562,0.044151866428354065,0.011519259023736945,0.028002114052983265,0.019480368911256943,0.10652575528769588,0.01622331250984984,0.02442104758862387,0.02625611192489202,0.03157835083388315,0.017990334619767102
2022-06-21,178.3033986003825,4557.647428468631,1658.8206879073387,140.00353619380766,2488.304428162931,140.15471533595215,918.2213351908426,212.04694554446456,-0.022024431254312853,-0.0251565331803598,-0.033396752131257,-0.00683295018790351,-0.008495355724444206,0.021177854578950023,-0.005316632465490518,0.006415270983202312,0.027180942673870792,0.024220829948294314,0.11966272035678752,0.015778762583638747,0.023781667417624705,0.026614593571044978,0.0343534843862501,0.01735873587140908
2022-06-22,175.6309841472845,4563.537856803802,1712.999938053103,138.72236074912308,2380.9618922458335,140.3376355530528,944.8396773573636,208.6473722151096,-0.015101472878481367,0.0012915929168886909,0.03213926225644594,-0.009193149842404266,-0.044096963538123944,0.0013042797242205921,0.028576792079335066,-0.016162078670991942,0.026529309292244927,0.024426349644503458,0.1083749729987827,0.015224285210716006,0.022620340944882706,0.026390234963838424,0.032223741227502274,0.016423578298009944
2022-06-23,166.59568419981628,4714.720248143493,1707.0553403424074,138.99436634057577,2345.4841820342126,137.30591458876228,880.5607011093141,203.47923669600894,-0.05281528870998944,0.03259141350820283,-0.0034763202424554695,0.001958871410310464,-0.015012707639603162,-0.021839811996204817,-0.07045639458758268,-0.025081644034708108,0.02524384229240471,0.0225824595074113,0.09835419485079319,0.014956610202365894,0.027375631290667703,0.024898007410175057,0.03229846057925139,0.01665740247859163
2022-06-24,164.0235988024435,4708.828992341299,1645.6755304630065,139.11725537832066,2275.7393640098066,135.14155614110555,973.1897950646049,209.40364480775153,-0.015559511624893508,-0.0012503264787697035,-0.03661890619939527,0.0008837390180478058,-0.030186860027822428,-0.015888596608419812,0.10002025997201955,0.02869973554436082,0.031116225143403422,0.024488854956745052,0.08867440913906588,0.014322560091573441,0.02611029221305073,0.025099307293272883,0.040855452211103205,0.018407568443159564
2022-06-27,160.55978962214184,4760.626301784355,1572.7219889436483,140.13805821100974,2279.1926971735193,133.39398725290212,1056.4520196265692,215.62588289717146,-0.021343918397561095,0.01093998005981331,-0.04534308766880585,0.007310925377633209,0.0015163053055370873,-0.013015733688368957,0.08209229667292248,0.029281178129165534,0.02917002458073624,0.022636203549171497,0.081327500346537,0.013777725910294079,0.027027483517923372,0.02458347629220645,0.05409197945194414,0.020423566873568395
2022-06-28,161.3685617090739,4656.605414297005,1614.0292541697129,139.72404519879012,2213.2634627187986,132.4587149914283,1040.2057001834974,204.21539600956498,0.005024557701244691,-0.022092504773104274,0.025925825875028154,-0.002958695080137664,-0.029353193804889516,-0.007036047495759826,-0.015497660352410562,-0.054369582767670586,0.028089974993169134,0.021453919069764068,0.07564541750822672,0.013619031885157963,0.025162129669728587,0.023903749576260264,0.058665369416538285,0.022018305474447494
2022-06-29,162.93807038613028,4703.514275957684,1454.4222065727888,136.46335450881347,2268.884072045764,133.34299576304713,936.8776741917118,201.58002766715322,0.009679240418457288,0.010023216782851209,-0.10412498207338043,-0.023613258256059838,0.024820006128349587,0.006653712133788851,-0.10462103798893876,-0.012988837426946273,0.025981229437951246,0.021767598164106998,0.06929001096182977,0.013239920886385387,0.026156217494031877,0.02295729273451115,0.05365936149902388,0.029219040886422933
2022-06-30,170.69856748152736,4688.6510598708055,1539.9118388192928,135.628639071727,2264.8284154893304,135.54019355598714,955.3229312502524,210.94033985658513,0.04652904541004564,-0.0031650270119799075,0.057116454396735065,-0.006135557644876294,-0.0017891110869521537,0.01634350370582583,0.019496708000771735,0.045388881821832504,0.024373604180500597,0.02065266072612999,0.07476420453024069,0.01579475542331384,0.026232100116227373,0.02215334319086693,0.06352397893448415,0.027033467497039852
2022-07-01,175.60640437104124,4782.3725405252735,1496.382892481029,137.37041169987606,2256.3558562657886,135.45381024422986,879.50721601325,208.00575450722943,0.028345914155911832,0.019791850163119712,-0.028674376290921077,0.01276045654705597,-0.0037479424116190025,-0.0006375293436143869,-0.08268766240687513,-0.014009598781269443,0.02898276858089452,0.019368234959667597,0.0712993157587075,0.015192965452731128,0.024482209846711945,0.022252707894393785,0.05809694452520832,0.03026828837060744
2022-07-04,172.84573018277166,4899.453300855406,1390.7425009406575,136.8417811502383,2292.059988402605,135.56836479505503,905.0962599604222,205.2483957842007,-0.015845688277455677,0.024186856884077887,-0.07321301311456367,-0.0038556360242417596,0.015699912557518517,0.0008453519172775718,0.028679533820004544,-0.013344812828095775,0.028853497657842068,0.019780303847368456,0.06567120312952171,0.015319443432830737,0.02302194474910565,0.021417454878116773,0.06177209238547055,0.028015634089037175
2022-07-05,168.79740530533917,5174.376482748195,1351.2991807158085,136.4431210539057,2343.8757003799446,136.03962962511363,927.7496104792398,203.82527649895638,-0.023700252989931437,0.05459521782884384,-0.028771292093033012,-0.0029175441153332588,0.0223548700000275,0.0034701872747644347,0.02472057744454796,-0.0069577932918657255,0.027270539731014173,0.02081247085583558,0.0661565365612508,0.014682580394674339,0.02256947141985735,0.02072614512504776,0.057149019826793226,0.02602139902351897
2022-07-06,171.17586232823155,5264.9826913248735,1460.8675783422557,138.45346050734443,2344.1966321598484,134.6967439564735,883.7698547149959,198.51566671535227,0.013992252064203963,0.017359012615994807,0.07796400520736872,0.014626411733034292,0.00013691417607949877,-0.009920327024859081,-0.04856519668842917,-0.026395116567865733,0.02681792625362131,0.02874061283213774,0.061221058069339876,0.014118758556849026,0.0230405265574623,0.020198138611117696,0.05286278857674223,0.0239050663842794
